P00,P01,P02,Activity
2.844452443,0.304627088,0.188959923,3
3.035500649,-0.031064381,0.235013243,3
3.158516428,-0.36197009,0.278938884,3
3.213370786,0.202608633,0.163096303,3
3.210432473,-0.065097607,0.03703276,3
3.722751827,-0.272581799,0.149846084,3
3.752588323,-0.314987951,0.186323416,3
3.423476624,-0.247666003,0.148551192,3
3.402375322,0.063885914,0.015886292,3
3.621387543,-0.308604399,0.138812636,3
3.904816651,-0.56392049,0.117164422,3
1.90584812,1.391685553,0.012069447,2
1.753678958,1.155908713,0.08529453,2
1.851914844,0.728663025,0.136619718,2
2.342831525,0.800016069,-0.016216271,2
2.461061016,1.16284883,-0.318739874,2
2.157816592,1.431105145,-0.159711156,2
2.336029819,0.975081883,0.049850044,2
2.096310813,0.854765885,0.098493449,2
1.906088294,0.978421257,0.088731089,2
2.159139888,1.316719444,0.043653491,2
2.493606045,0.763621384,0.210766232,2
2.581895637,0.706874383,0.056398178,2
2.32645214,1.175711826,-0.08321195,2
2.289245107,0.612067333,0.197972864,2
2.446537985,0.786032996,-0.171635793,2
2.597151409,0.831415089,-0.03290555,2
2.271475603,0.772965281,0.058083763,2
2.58969053,0.770396773,-0.180659784,2
2.172376098,0.645107213,0.028587741,2
2.052571758,0.884535492,-0.072880654,2
2.274567984,1.059898813,-0.277738365,2
1.967832924,0.856767767,0.001294536,2
1.984446515,1.021102869,-0.08955075,2
2.186396875,0.969512349,-0.24040802,2
1.838877268,0.958018629,-0.124870167,2
-0.411243819,1.164383497,0.05492364,5
-1.472610088,1.512793462,-0.026245929,5
-0.672265548,2.168728623,-0.367997916,5
-0.55497943,1.688449119,-0.197893048,5
-1.005307952,1.189441466,0.063334079,5
-1.780103868,0.664550173,0.542300018,5
-2.250939421,0.881212217,0.642080665,5
-2.30730048,0.598628247,0.7604067,5
-2.208698343,0.682467261,0.803332343,5
-1.787538115,1.369678537,0.596156531,5
-1.131164554,1.980517052,0.371543547,5
-1.357944409,1.890827838,0.388692336,5
-2.196450357,0.744378849,0.784395821,5
-2.41150681,0.429257412,0.786610391,5
-2.854839467,0.168725377,0.38804205,5
-0.319810588,2.103227322,-0.269072481,5
-1.519520608,1.230235525,0.604624273,5
-1.562847381,0.556128298,0.729500012,5
-1.523649993,0.622157055,0.585528837,5
-1.95367129,0.489135778,0.630877275,5
-1.87239544,0.03027116,0.828727192,5
-2.014779899,-0.12638022,0.735792084,5
-2.749009551,-0.675977919,1.093692177,5
-2.822826604,-0.770512516,1.209799013,5
-2.850604715,-0.608113258,1.119439573,5
-2.860886555,-0.801932966,0.99855627,5
-2.823165244,-0.590840685,1.051582928,5
-2.835925799,-0.754449561,1.041727071,5
-0.508562347,1.206195263,-0.32713714,4
-1.111811776,1.10207738,-0.266032139,4
-1.31823592,1.35364317,-0.60645519,4
-2.447420274,0.708953389,-0.482366214,4
-2.743662656,-0.012856318,-0.165127591,4
-2.709567674,-0.88770548,0.150942281,4
-2.226745203,-0.53357379,0.218269937,4
-1.888436089,0.012621379,-0.039391788,4
-2.029608171,0.021331059,-0.196880514,4
-2.65869822,-0.187125156,-0.223142189,4
-2.254656999,-0.315618613,-0.106331691,4
-0.916456541,1.783705243,-0.02170645,4
-1.641727458,1.398559023,0.370642799,4
-2.060187953,1.055754684,0.462238124,4
-2.060263274,0.073099138,0.744209569,4
-2.028972377,-0.448540581,0.847251859,4
-1.801323366,0.09105534,0.754791098,4
-1.885415941,0.213138192,0.59409736,4
-2.458900753,0.015317007,0.77508721,4
-2.556031295,-0.210282316,0.850162707,4
-2.745182641,-1.00234075,0.994252483,4
-2.62020292,-0.040039275,0.583503787,4
-1.870406752,0.576427605,0.525180791,4
-1.250523661,0.496498462,-1.632869559,6
-2.116673694,0.216558352,-1.54320245,6
-2.303193845,-0.35595195,-1.338442886,6
-2.241464423,-0.699958975,-1.568626651,6
-2.534018424,-1.090303532,-1.407206183,6
-2.936797623,-1.087010217,-1.303723749,6
-3.051480185,-1.321081628,-1.147854165,6
-3.152541527,-1.598996217,-0.98134,6
-3.136785454,-1.749482129,-0.771540997,6
-3.153195812,-1.738247377,-0.814341883,6
-3.102837974,-1.744974401,-0.986187928,6
-3.113482107,-1.743283166,-0.80154679,6
-3.173864337,-1.987708851,-0.707299058,6
-2.790347647,-1.200360228,-0.849929712,6
-1.424502173,1.033124589,-1.852486571,6
-2.540693643,0.295539766,-1.801709427,6
-2.832748314,-0.09566906,-1.61736236,6
-2.975137294,-0.44177967,-1.341045917,6
-3.069440491,-1.025432212,-1.023746563,6
-3.112925131,-1.097221491,-0.976083488,6
-3.051037682,-1.165310128,-0.90110431,6
-3.025785942,-1.204776618,-0.955031961,6
-3.013656909,-1.173753582,-0.992185882,6
-2.95456577,-1.070573612,-0.923370222,6
-3.065821036,-1.059784991,-1.031703179,6
-3.111304913,-1.095150944,-1.08690328,6
-3.00439811,-1.03495348,-1.022074087,6
-2.741992727,-1.474534544,-0.950305991,6
2.400636142,0.653120627,-0.037490195,1
2.299575345,0.448077493,0.153744441,1
2.557338259,0.148351012,0.222000202,1
2.59392162,0.244003032,0.323045198,1
2.784850168,0.081016123,0.25984158,1
2.329726298,0.05403945,0.292773097,1
1.72976499,0.434462515,0.312180885,1
1.91427304,0.509271448,0.369696475,1
2.161990382,0.474606349,0.131440815,1
2.430454564,0.160172012,0.18228125,1
2.760899275,-0.304335014,0.179798337,1
2.903663501,-0.628432982,0.239305276,1
2.355715994,-0.227131368,0.232166757,1
2.183584268,-0.071501545,0.323673161,1
2.113827725,-0.154246586,0.286076071,1
2.623390622,-0.185879507,0.234340876,1
2.725477715,-0.142947604,0.046402204,1
2.635142539,-0.17793443,0.243112273,1
2.529677263,-0.065735146,0.363374887,1
2.305543353,-0.06048063,0.352744968,1
2.198459598,-0.003756951,0.359989098,1
2.210621073,0.083073271,0.310621283,1
2.200402145,0.414934126,0.30510128,1
2.504753568,0.159282754,0.376041473,1
2.694278814,-0.148531181,0.376721622,1
2.373618239,0.034340018,0.164267828,1
2.557480121,-0.097611302,0.231843491,1
2.618972428,-0.111061766,0.206242846,1
2.277925704,-0.009290323,0.335482447,1
2.487044954,-0.139848966,0.417893413,1
4.332839091,-0.954415769,0.218060851,3
4.025788221,-0.594207767,0.189121334,3
3.49440469,-0.061227799,-0.194638741,3
3.632841152,-0.378922613,-0.041079298,3
3.26488197,-0.267530613,0.030758883,3
3.831329009,-0.679754665,0.004889988,3
4.065968839,-0.7746944,0.037713377,3
3.59430316,-0.635527684,0.188673986,3
3.469139542,-0.432761114,0.060137515,3
3.461928226,-0.175233249,0.015053845,3
3.11147384,-0.423069241,-0.03497286,3
3.460885119,-0.339177868,0.020158524,3
3.411239664,0.037035578,-0.086961313,3
3.497185709,-0.286589133,0.008200148,3
4.15684787,-0.596881777,-0.01132009,3
3.784669659,-0.1998626,-0.03526278,3
3.273296132,-0.387111292,-0.014813299,3
3.866575642,-0.410629186,0.027491813,3
3.485574078,-0.460625886,0.07018388,3
3.357089212,-0.379431763,0.148465652,3
3.695446699,-0.451763438,0.174028164,3
5.142348996,-1.229607209,0.043189374,3
5.091732928,-1.111261843,-0.074897305,3
3.376082205,-0.490560049,0.069005994,3
3.378050257,-0.485681527,0.119187137,3
3.050428891,0.935621304,-0.015949615,2
2.613365192,1.061636736,-0.112363313,2
3.049175606,1.032571697,-0.139126339,2
3.111660602,0.76399341,-0.09439079,2
2.896813135,0.683530137,-0.147927049,2
2.749508174,0.585100414,0.081767215,2
2.748554359,0.721854526,-0.060193237,2
2.552176639,0.720790841,-0.182325409,2
2.155705116,0.828287211,0.069122264,2
3.589195167,0.546029099,-0.004541848,2
3.108671282,0.644012402,0.051613343,2
3.245185634,0.448295241,-0.128724618,2
3.171899625,0.280502358,-0.061293918,2
3.096301925,0.606899435,-0.078317353,2
3.552711789,0.535946348,-0.27497886,2
3.294870337,0.400803055,-0.059280594,2
2.833084418,0.541234341,-0.078309257,2
3.251730332,0.589308698,-0.076255186,2
2.968741547,0.800171222,0.019405183,2
3.054156077,0.919772347,-0.072387432,2
3.297204663,0.525839957,0.049557565,2
3.558112745,0.432097826,-0.022388698,2
3.68402828,0.143704563,-0.040321455,2
3.239743193,0.078182373,0.116737924,2
3.282413811,0.066660566,-0.037626371,2
-0.400119801,1.060014699,0.381604573,5
-1.239266811,0.571633169,0.636784127,5
-1.504492047,0.875287966,0.594279885,5
-1.321884025,1.305895153,0.55113483,5
-1.840531011,0.718741353,0.737171653,5
-2.075607093,0.612803351,0.689731334,5
-2.186471946,0.579625004,0.457869352,5
-2.305817096,0.563702308,0.26841984,5
-2.306824153,0.463644718,0.361806561,5
-2.583538636,0.368122216,0.521356128,5
-2.741456918,0.176760265,0.572583565,5
-2.812795376,-0.138109385,0.605876949,5
-2.857176429,-0.130252074,0.644034365,5
-2.834620857,-0.287309808,0.583867138,5
-0.21014505,2.089559556,-0.27170313,5
-1.081692517,0.987783998,0.733065679,5
-1.60113609,0.111981095,0.837564489,5
-1.976558973,0.056195986,0.935293229,5
-1.930966074,0.006880041,0.99769024,5
-1.853075137,0.272791187,0.834091312,5
-2.162878441,0.599001283,0.776379693,5
-2.654549162,0.504804567,0.760030974,5
-2.738524564,-0.032661267,0.806031373,5
-1.609176219,0.275737708,0.624920972,5
-1.587156263,-0.278799853,0.827042313,5
-2.12842287,-0.968516705,1.121042883,5
-2.535819122,-0.408719408,1.065533041,5
-1.232885749,1.801326094,0.186851911,5
-1.733162776,0.87392162,0.258807319,4
-2.047347823,0.963415244,0.354279538,4
-2.533354536,0.288559927,0.465576867,4
-2.67779472,-0.366348496,0.754050719,4
-2.714760601,-0.746591094,0.837945383,4
-2.709601113,-0.446015733,0.680777232,4
-2.804540359,-0.69131838,0.659618521,4
-2.969689157,-0.893580073,0.792612755,4
-2.920864479,-1.041975298,0.645211063,4
-2.816731018,-1.011622364,0.699901796,4
-2.766825225,-0.312958296,0.594839095,4
-1.267910511,1.944017428,-0.004839433,4
-1.96599914,1.308458572,0.413312874,4
-1.754672192,1.330118515,0.670749032,4
-1.776637319,1.272568549,0.601185894,4
-2.399739711,0.326794527,0.89218636,4
-2.756344062,-0.274397429,0.952287923,4
-2.746651014,0.001839191,0.917708932,4
-2.699567025,-0.470325349,1.107882767,4
-2.793564135,-0.443059495,1.133614143,4
-2.714907393,-0.549098144,1.011828943,4
-1.936026695,0.796786677,-1.725946124,6
-2.57623207,0.269613954,-1.688165227,6
-2.866463866,-0.208369267,-1.437756455,6
-3.032446752,-1.061852557,-1.204498384,6
-3.145034625,-0.956958239,-1.109805906,6
-3.131365734,-1.116499061,-1.137088871,6
-3.171027793,-1.55096005,-1.004924549,6
-3.06363605,-1.038516926,-1.089671644,6
-3.001315614,-0.904574656,-1.136376441,6
-3.031292917,-0.996888392,-1.126237346,6
-2.843215786,-0.669241431,-1.184160613,6
-2.787364579,-0.779837539,-1.146900725,6
-2.004951151,0.718468398,-1.953514403,6
-2.682958826,0.215795532,-1.637010662,6
-2.874832901,-0.350897862,-1.363717319,6
-3.061436427,-0.864037868,-1.008146809,6
-3.113729592,-1.146403964,-0.966812595,6
-3.0869053,-1.145919855,-1.01749518,6
-3.07773601,-1.043750792,-1.078348913,6
-3.107137267,-1.111181558,-1.142088733,6
-3.065176107,-1.318145445,-1.039535587,6
-2.99435326,-0.947633814,-1.04685827,6
-2.777202512,-0.495968018,-1.132919318,6
-2.779083721,-0.577967756,-1.14356194,6
2.882255241,0.52564208,0.26738664,1
3.311619479,-0.04517327,0.268122244,1
3.262111949,-0.46761954,0.334409208,1
3.225885895,-0.573801151,0.254136833,1
3.308688787,-0.52256117,0.284030185,1
2.757408892,-0.152848941,0.199961071,1
2.65840268,-0.235584714,0.124794099,1
2.684007672,-0.264180344,0.134061755,1
2.848439509,-0.324421631,0.235752831,1
3.032600776,-0.278345286,0.320517796,1
3.16568666,-0.368878286,0.260673776,1
3.171009082,-0.323898945,0.216958372,1
3.125051124,-0.421574787,0.322137846,1
3.70115869,-0.493710883,0.219275645,1
3.762315156,-0.675816776,0.164150904,1
3.795810581,-0.720425672,0.116848081,1
3.442190046,-0.422219353,0.286864468,1
3.533481985,-0.636794617,0.339599712,1
3.428778016,-0.7161641,0.227791301,1
3.079918125,-0.44020515,0.096850164,1
3.287898717,-0.320940678,0.229084644,1
3.020134461,-0.216971507,0.153583308,1
2.861149744,-0.404228378,0.255938061,1
2.887474797,-0.565483112,0.25117964,1
2.667060056,-0.450373324,0.322332886,1
2.869915654,-0.457596806,0.237659888,1
3.637047322,-0.373614497,-0.049552537,3
3.886327791,-0.566634811,0.128923221,3
3.987772799,-0.720585949,0.207296973,3
3.933400398,-0.565372067,0.138861495,3
4.798459317,-0.860833,-0.030446491,3
4.948500529,-0.823088992,-0.006300517,3
4.020553113,-0.311750483,0.039118576,3
4.207069309,-0.24139785,0.115440328,3
4.998958612,-0.877752021,-0.035942129,3
4.71335287,-0.812296331,0.016173964,3
4.851831945,-1.187863404,-0.075051688,3
5.036519398,-1.26886411,0.124933903,3
4.456515326,-0.68486291,0.090712159,3
4.512894675,-0.987046587,0.100777272,3
4.235703328,-0.925610957,-0.060803261,3
4.441904669,-0.322267622,-0.178751369,3
4.528112648,-0.595053019,-0.342954046,3
4.494009861,-0.749441011,0.045623465,3
4.453316417,-0.643450416,0.073671199,3
4.300166951,-0.806633964,-0.062229739,3
3.505762493,-0.614132166,0.026281622,3
3.65685236,-0.37797078,0.200434722,3
3.387694318,0.288946021,0.05228076,2
3.301428072,0.400342772,-0.118755075,2
3.63261841,0.211066775,-0.012701477,2
3.81696139,-0.019853947,-0.011936816,2
3.339595298,0.474099731,-0.007328786,2
3.143194068,0.007503024,-0.046615066,2
2.942384999,0.067052502,-0.132298906,2
2.794253234,0.414574144,-0.176274506,2
3.207318563,0.189196817,0.236237905,2
3.23843715,-0.007177799,0.055085395,2
3.481796585,0.307641892,-0.182107835,2
3.573294845,0.13071787,-0.172221019,2
3.505418425,0.236056631,-0.198483222,2
3.404488632,0.094512247,-0.019009749,2
2.916600867,0.049403897,0.176748599,2
3.200388919,0.31060937,0.123423069,2
3.822673876,0.163408048,-0.15198099,2
4.08829517,0.055971154,-0.036759938,2
3.676163705,0.161144525,0.076361343,2
3.259971755,0.429609259,-0.115563166,2
3.515161476,0.338625262,-0.068101779,2
3.73219652,-0.131413844,0.069207392,2
-1.460131002,0.637920981,0.53557846,5
-2.269798308,0.990486907,0.619252354,5
-2.496301304,0.732681074,0.786888035,5
-2.593825975,0.464078992,0.757970532,5
-2.610096935,0.310581185,0.89787756,5
-2.533437001,0.221562011,0.934996608,5
-2.418776338,0.396328771,0.940834271,5
-2.465181046,0.341272755,0.914652011,5
-2.617031297,0.331733932,0.832945704,5
-2.797300388,0.214780019,0.77753364,5
-2.910569452,-0.532142071,0.818224751,5
-2.981821125,-0.702445395,1.006516373,5
-2.358287867,0.074435819,0.86744056,5
-1.346686885,1.713073022,0.298445887,5
-1.796492587,1.077222237,0.493229578,5
-2.293851629,0.977828223,0.712605949,5
-2.563570473,0.268756749,0.677168851,5
-2.634259201,-0.013522156,1.12731043,5
-1.734849111,0.69902977,0.8612338,5
-1.437514793,0.847230379,0.819637825,5
-1.624796351,0.826919589,0.942879386,5
-1.906696128,0.690359755,0.864694186,5
-2.076951168,0.590407907,0.966419211,5
-2.535477319,0.560827285,0.765279397,5
-2.389397782,0.379442919,0.96730756,5
-2.371955609,0.408148207,0.925213167,5
-2.459547974,0.294254376,1.074373888,5
-2.472073305,0.233095895,1.056000636,5
-2.228115825,0.599313527,0.894834946,5
-2.259004414,0.573775742,0.856147491,5
-1.456791755,1.06858731,0.256287529,4
-2.708692229,0.482296625,0.155045137,4
-2.318599532,0.20607013,0.496584707,4
-2.14244875,0.37462594,0.220209381,4
-2.356463919,-0.38641623,0.317857536,4
-2.716825867,-0.626838269,0.555133543,4
-2.779400997,-1.002075016,0.829714534,4
-2.615424995,-0.791527858,0.761429399,4
-2.19590846,-0.334544431,0.438483763,4
-2.057760474,-0.33739318,0.39897211,4
-2.24083967,-0.226689087,0.323019406,4
-2.393012474,-0.470983771,0.305113081,4
-2.638063701,-0.949337339,0.552697978,4
-2.518627236,-0.443001264,0.513826969,4
-2.025516277,-0.037872028,0.566918891,4
-0.971639621,1.328463251,0.206982431,4
-1.851412321,0.889605291,0.54128964,4
-2.143821196,0.359971321,0.678273836,4
-2.542530462,-0.022196512,0.673988388,4
-0.652372706,1.311133989,0.395469845,4
-0.383107205,1.000124626,0.405829036,4
-1.220850806,0.051196686,0.673340639,4
-2.182084089,0.367281394,0.776738919,4
-2.393025608,-0.182740615,0.925228326,4
-2.684650293,-0.704004461,1.002500685,4
-2.803523299,-0.931892204,0.967132363,4
-2.796507094,-0.989366526,0.99365959,4
-2.620259071,-0.591729916,0.917620349,4
-2.620561076,-0.468742915,0.903663271,4
-0.957863862,0.730215202,-1.790558875,6
-1.513844058,-0.257601334,-1.713052911,6
-1.789522421,-0.215119963,-1.34314241,6
-1.919795148,-0.184334211,-1.492474113,6
-2.568218929,-0.731462628,-1.230659508,6
-2.61939881,-0.850073616,-1.181788103,6
-2.62188735,-0.83685325,-1.151330767,6
-2.804638734,-1.307946381,-0.866234873,6
-2.65675561,-1.044328312,-0.900747316,6
-2.466816135,-0.351395984,-1.159806836,6
-2.558242346,-0.61354574,-1.095268866,6
-2.876042529,-1.210910154,-0.798975399,6
-2.92952742,-0.894990407,-1.190758893,6
-0.080788296,0.612493668,-1.89755235,6
-1.895398799,0.799739648,-1.73196055,6
-2.291322077,-0.035562719,-1.532863714,6
-2.469734778,-0.484100743,-1.235368968,6
-2.772323992,-0.706539146,-0.868735805,6
-2.890875203,-0.950331714,-0.976034496,6
-2.881534208,-0.86630489,-0.809785943,6
-3.027923673,-0.961630338,-0.767805461,6
-2.689684607,-0.768944776,-0.914445416,6
-2.586018648,-0.857120056,-0.855887888,6
-2.767023349,-1.195647038,-0.839432389,6
-2.870667014,-1.154815865,-0.813024631,6
-2.679217277,-1.160711453,-0.883123419,6
-2.248373826,-0.79175942,-0.798806001,6
-2.071127704,-0.500786436,-0.870548111,6
2.266803136,0.42397086,0.363763911,1
2.982196077,-0.114596595,0.426430128,1
3.016911318,-0.527042925,0.36238008,1
2.575807355,-0.311693506,0.246256474,1
2.457844425,-0.045697555,0.507965423,1
2.222987224,0.024645019,0.387649073,1
2.19495592,-0.058464423,0.35134255,1
2.53477336,0.18985862,0.193967923,1
2.638077979,0.13525248,0.358082728,1
2.807586613,-0.121051627,0.413982668,1
2.786685414,-0.14413829,0.414217189,1
2.741377336,-0.215742346,0.295579832,1
3.147921596,-0.617370656,0.242919976,1
3.297266604,-0.729591058,0.296488266,1
2.990939879,-0.6148797,0.438837121,1
2.240320312,0.154822783,0.275543835,1
2.603202484,-0.031586938,0.159364045,1
2.932039688,-0.145830983,0.072503138,1
2.863704462,-0.27179068,0.183191774,1
2.980029745,-0.406241289,0.307873044,1
3.427850856,-0.82501876,0.186667202,1
3.446757384,-0.922387072,0.318379234,1
2.884476493,-0.377370407,0.353343043,1
2.677333605,-0.057626833,0.3961228,1
3.065974449,-0.303185607,0.347293023,1
3.077651883,-0.444944715,0.404772981,1
2.764916022,-0.299386016,0.382835164,1
2.772194164,-0.303240675,0.366220238,1
2.683599507,-0.313653363,0.553641207,1
3.361185213,-0.501785448,0.053450235,3
3.989369204,-0.923308081,0.215978314,3
4.34743964,-0.714261016,0.09273403,3
4.692589532,-0.846260071,0.178359103,3
5.51342076,-1.495895942,0.216657905,3
5.828309346,-1.599743044,0.175977193,3
4.975432886,-1.19010694,0.109523649,3
4.461193746,-1.115676198,0.081852909,3
5.087024384,-1.166942536,0.056623136,3
4.948545718,-1.594499925,0.060149492,3
4.289420474,-0.692861322,0.001346385,3
4.273955971,-0.463706784,-0.067799928,3
4.992561942,-1.499163904,-0.020790391,3
4.920149125,-1.622807556,-0.056872891,3
3.93330103,-0.752795978,0.157121645,3
4.804675724,-1.189236181,-0.033897018,3
4.749264877,-1.121895983,0.140121841,3
